branch,n_obs_days,missing_days,neff_realized,p_month_mean,pbar_equalized,native_spectral_error_median,index_spectral_error_median,obs_fs90,p_native_fs90,p_index_fs90,rej_native_fs90,rej_index_fs90,median_native_fs90,median_index_fs90,mean_native_fs90,mean_index_fs90,sd_native_fs90,sd_index_fs90,delta_native_fs90,delta_index_fs90,center_gap_fs90,width_ratio_fs90,obs_fs85,p_native_fs85,p_index_fs85,rej_native_fs85,rej_index_fs85,median_native_fs85,median_index_fs85,mean_native_fs85,mean_index_fs85,sd_native_fs85,sd_index_fs85,delta_native_fs85,delta_index_fs85,center_gap_fs85,width_ratio_fs85,obs_tdiff,p_native_tdiff,p_index_tdiff,rej_native_tdiff,rej_index_tdiff,median_native_tdiff,median_index_tdiff,mean_native_tdiff,mean_index_tdiff,sd_native_tdiff,sd_index_tdiff,delta_native_tdiff,delta_index_tdiff,center_gap_tdiff,width_ratio_tdiff,paired_outcome,exposure_sensitivity_defined,station_id,short_code,station_name,region,neff_frozen,obs_fs90_exposure,p_native_fs90_BY,p_index_fs90_BY,log_width_ratio
equalized,2909,10,11.988762113453957,0.0371597984114757,0.0359025908157622,0.00327305078633,0.0785053845275284,0.8058723752705153,0.172,0.036,False,True,0.9643006733898252,1.0,0.9133941341506888,0.9665224407152826,0.1087706680367572,0.060435811349302,0.1584282981193098,0.1941276247294847,0.0356993266101749,0.5556260013855775,0.8666756272401434,0.212,0.13,False,False,0.9883362061889518,0.9989407534002706,0.9343866841559184,0.9539941382165484,0.0927061641028504,0.0677518612784678,0.1216605789488084,0.1322651261601272,0.0106045472113187,0.7308236937006866,1.944393159899213,0.362,0.3,False,False,1.9781034969549816,1.970470945525564,1.974700224950946,1.970199459620618,0.0990444055731489,0.0483204936488252,0.0337103370557687,0.0260777856263503,-0.0076325514294184,0.4878669660260398,index_only,True,RVIII/854,CHYI,Punteras,VIII,4.851325882558054,0.8058723752705153,1.0,0.8988811276214312,-0.5876598704468362
equalized,2918,1,11.997060071318208,0.1630914692876217,0.1631722821862476,0.0051309149023516,0.0005488423359087,0.9578601522940744,0.554,0.392,False,False,0.9273604400721812,0.9909028007107924,0.8939766234864758,0.9436394241632996,0.1174080162207333,0.0797490238628984,-0.0304997122218932,0.033042648416718,0.0635423606386113,0.6792468387589938,1.0,1.0,1.0,False,False,0.8941439434444246,0.9547594739969828,0.8700029549572147,0.9263120156239212,0.1191681395993836,0.0852293394297913,-0.1058560565555754,-0.045240526003017,0.0606155305525583,0.7152023998722508,1.7538661862301168,0.124,0.24,False,False,1.844032628733816,1.7581843157404304,1.8483419634375424,1.7570408689233985,0.0814877231066448,0.0080483647230329,0.0901664425036994,0.0043181295103136,-0.0858483129933858,0.098767819448087,neither,True,RVIII/873,CHLII,Puren,VIII,4.850638961613428,0.9578601522940744,1.0,1.0,-0.3867706847034494
equalized,2869,50,11.982410920363106,0.0387064113507622,0.0367104637553946,0.0069947137960467,0.0233946721866291,1.0,1.0,1.0,False,False,0.969398128507048,1.0,0.9165656099207066,0.979911770142687,0.1070639951176093,0.0416125082406944,-0.0306018714929519,0.0,0.0306018714929519,0.3886694887014338,1.0,1.0,1.0,False,False,0.933736784279822,1.0,0.905745116300486,0.9678336085146452,0.1022978334613094,0.0528857104311786,-0.0662632157201779,0.0,0.0662632157201779,0.5169778150891173,1.9454053138495275,0.59,0.332,False,False,1.9138674419360475,1.9590668720317,1.92047483384798,1.957237702847188,0.0977650665230069,0.0298745429844137,-0.03153787191348,0.0136615581821724,0.0451994300956524,0.3055748238802982,neither,False,RVIII/874,LAII,Los Ángeles Oriente,VIII,5.199355045521616,,1.0,1.0,-0.9450259399563046
equalized,2916,3,11.999519302353384,0.149531926204133,0.147178165799577,0.0081005217542466,0.0009198309504727,0.8673177220631535,0.258,0.18,False,False,0.9475112995536152,0.9869188908227474,0.918636578527772,0.9406469053204176,0.0938716652656912,0.0839189484120599,0.0801935774904616,0.1196011687595939,0.0394075912691322,0.8939752818333164,0.7890081148145665,0.202,0.07,False,False,0.8886012003737311,0.9508211990437456,0.8759321118851694,0.9295834900737902,0.1080599548191669,0.0791154783726544,0.0995930855591646,0.161813084229179,0.0622199986700143,0.7321442851336518,1.7783712438689163,0.254,0.222,False,False,1.832410244891284,1.7838312518390422,1.832265203949242,1.7829988398558887,0.0775334677628609,0.0083233743880381,0.0540390010223679,0.0054600079701259,-0.048578993052242,0.1073520200785473,neither,True,RVIII/875,LAI,21 de mayo,VIII,5.208727826735544,0.8673177220631535,1.0,1.0,-0.1120771531468842
equalized,2913,6,11.99749242661683,0.214225147254206,0.2140819284039117,0.002978100073353,0.0001424566171299,1.0,1.0,1.0,False,False,0.7554913025229679,0.936020293122886,0.7549709383403465,0.8978031525308335,0.1458405205746678,0.1138957472819453,-0.244508697477032,-0.0639797068771138,0.1805289905999182,0.7809609211017039,0.8108517077388673,0.684,0.204,False,False,0.7541887337506018,0.9116940940241828,0.7545709760975247,0.8945419230132778,0.1270709994383457,0.1019152591913236,-0.0566629739882654,0.1008423862853153,0.1575053602735808,0.8020339781837603,1.6642518491687823,0.5,0.504,False,False,1.6644602723548247,1.6641425790945912,1.6653008657491537,1.6625765226028957,0.0820588868184163,0.0067792776360307,0.0002084231860421,-0.0001092700741913,-0.0003176932602335,0.0826147891944011,neither,True,RX/A01,OS,Osorno,X,5.672571500304316,1.0,1.0,1.0,-0.2472301673960031
equalized,2919,0,11.999693155510723,0.1209214825905621,0.1195779609541028,0.0057900298941746,0.0009115148103367,0.6783873048513742,0.288,0.044,False,True,0.76856353702007,0.9166031321913448,0.7590462552916197,0.8949170814053836,0.150124346276105,0.103685623713496,0.0901762321686957,0.2382158273399706,0.1480395951712748,0.690664947328392,0.8826625299276071,0.726,0.61,False,False,0.812854899118038,0.8546178683481068,0.8067667454652643,0.8525233145090343,0.1185255198708127,0.0962438666804777,-0.069807630809569,-0.0280446615795002,0.0417629692300688,0.812009656531169,1.7549840475100242,0.394,0.03,False,True,1.7773376341017542,1.7924033372348125,1.7777090488117993,1.7901878584193165,0.0875021758159438,0.0119130203101823,0.0223535865917299,0.0374192897247882,0.0150657031330583,0.1361454180892665,index_only,True,RX/A07,PMII,Mirasol,X,5.244669591094444,0.6783873048513742,1.0,0.9155270744292356,-0.3701004536633654
equalized,2908,11,11.999414794539083,0.1093595230780451,0.1081607222380273,0.0028855124896952,0.0014550343496808,0.913482939108812,0.656,0.244,False,False,0.8457780158643079,1.0,0.8294957675884653,0.9500864853519164,0.1430047763523785,0.0779448162156273,-0.0677049232445041,0.0865170608911879,0.1542219841356921,0.5450504395990435,0.8009277626880703,0.326,0.056,False,False,0.8772681451612904,0.9978393854251876,0.8495634753459123,0.9458996320674418,0.1355474497960402,0.0754617946002391,0.07634038247322,0.1969116227371172,0.1205712402638972,0.5567186598773106,2.0010877005378025,0.946,0.45,False,False,1.851638757572922,2.002173386084507,1.8556847192904848,2.00033998800782,0.0929495719780379,0.0106835419831129,-0.1494489429648804,0.0010856855467045,0.1505346285115849,0.114939119737282,neither,True,RX/A08,PMI,Alerce,X,4.658716094585288,0.9227745646814384,1.0,1.0,-0.6068769388783387
equalized,2917,2,11.999468225078756,0.2406447449410219,0.2396947941253606,0.0035790849123045,0.0003562712842551,1.0,1.0,1.0,False,False,0.9160560741409884,0.9414418621358526,0.8894797355290355,0.9115507180719684,0.1092225160925019,0.1009567719434319,-0.0839439258590116,-0.0585581378641474,0.0253857879948642,0.9243219764130822,0.992345544013122,0.866,0.728,False,False,0.8513075442481078,0.918166060773396,0.846526915752153,0.898543644057043,0.1142010059121928,0.0980939365436446,-0.141037999765014,-0.074179483239726,0.066858516525288,0.8589586033862656,1.8294933342338904,0.844,0.232,False,False,1.7602799263980369,1.8342131860149904,1.7579187183119196,1.832253083550445,0.0699674321424247,0.0078287715318197,-0.0692134078358535,0.0047198517811004,0.0739332596169539,0.1118916514741246,neither,True,RXI/B03,COI,Coyhaique I,XI,5.303878315012322,1.0,1.0,1.0,-0.0786948087167846
equalized,2919,0,11.9994989610249,0.2542173318561413,0.2550403225806452,0.0032582254206612,0.0003476031296146,0.9473251459452996,0.774,0.55,False,False,0.8320618889008273,0.9356334090129288,0.8173459400304843,0.90822793980418,0.1409947705557876,0.0959232823513479,-0.1152632570444721,-0.0116917369323706,0.1035715201121014,0.6803321993661681,0.7755890719768128,0.4,0.158,False,False,0.8076533839342188,0.9194268433179724,0.800510676102297,0.8952965473501213,0.1272630844071504,0.1039573879594288,0.032064311957406,0.1438377713411595,0.1117734593837534,0.816869938707749,1.7889239170558324,0.938,0.046,False,True,1.6885055854760391,1.80697443370094,1.6861852092817484,1.8056299282140729,0.0701484401015962,0.0074094878258462,-0.1004183315797933,0.0180505166451072,0.1184688482249005,0.1056258387943472,neither,True,RXI/B04,COII,Coyhaique II,XI,5.320691503153492,0.9473251459452996,1.0,1.0,-0.3851740716235136
equalized,2842,77,11.998315624526215,0.0967419945106157,0.0947987327494996,0.0014099932076187,0.0003472734101602,0.5664283579687823,0.194,0.016,False,True,0.6675376884422111,0.8875149913739474,0.6754974539240729,0.8715679002557265,0.1266215463282629,0.1141842353476829,0.1011093304734287,0.3210866334051651,0.2199773029317363,0.9017757139978568,0.9667245522636776,0.992,0.78,False,False,0.6010480798239047,0.8636294505026539,0.6069550323131023,0.8574446798935089,0.1234884500266128,0.1081943196445082,-0.3656764724397729,-0.1030951017610237,0.2625813706787492,0.8761493048231678,1.7306200023211296,0.686,0.306,False,False,1.6843095667664345,1.7337579515181556,1.6683306003858225,1.7318798649776086,0.1180463006576912,0.0086319987437459,-0.046310435554695,0.003137949197026,0.049448384751721,0.0731238395074899,index_only,False,RXI/B05,VI,Vialidad,XI,4.222860157818284,,1.0,0.8988811276214312,-0.1033894439434424
equalized,2892,27,11.997492261304895,0.1355572074179722,0.1342710085862737,0.0013484381894732,0.0004234567254481,0.9360632743707628,0.854,0.384,False,False,0.7933204916031362,0.9716635487628392,0.7853282738785975,0.9315799858508884,0.1349714152383462,0.0867504985279852,-0.1427427827676266,0.0356002743920764,0.1783430571597031,0.6427323768872973,0.8287841191066998,0.716,0.184,False,False,0.7603309936086591,0.9284036068072136,0.7540886654348348,0.9110203931985734,0.1163125896438406,0.090453450254396,-0.0684531254980407,0.0996194877005137,0.1680726131985545,0.7776754909453201,1.8202035309550109,0.974,0.33,False,False,1.65102745683503,1.8229343000126768,1.647083436524164,1.8209587171072,0.0917602146461567,0.0089271870165871,-0.1691760741199808,0.0027307690576658,0.1719068431776467,0.0972882098305001,neither,False,RXIV/E04,LU,La Union,XIV,4.833275114309975,,1.0,1.0,-0.4420268515126142
fixed,2881,38,4.566895004902395,0.1457956526620532,,0.0026087331016692,0.0007456097230283,0.510013146065893,0.606,0.002,False,True,0.4986570395858735,0.8906589097111701,0.4882653244750816,0.8701679428791128,0.0671456625802996,0.1131623406592627,-0.0113561064800194,0.3806457636452771,0.3920018701252966,1.6853261448411496,0.3997628083491461,0.3,0.002,False,True,0.4203928055920465,0.8429873461257362,0.419684623530858,0.8363383867289141,0.0425694482771042,0.1062461901809339,0.0206299972429004,0.4432245377765901,0.4225945405336896,2.495831975301297,1.4434761025908025,0.552,0.094,False,False,1.4292530033030424,1.4538893459091589,1.436580666367886,1.4529451993108788,0.1390285615905163,0.0088700218617505,-0.0142230992877601,0.0104132433183563,0.0246363426061164,0.0637999973550437,index_only,False,RIX/901,TE,Las Encinas Temuco,IX,4.566895004902395,,1.0,0.0118899620055744,0.5219591028436651
fixed,2910,9,5.407444812370237,0.227374660032974,,0.0022455781634938,9.770778451830192e-05,0.5586910960056705,0.892,0.002,False,True,0.4586535248914133,0.9765799137281314,0.4505174036672248,0.9325107274956316,0.0863495757855234,0.087913390338647,-0.1000375711142571,0.4178888177224609,0.517926388836718,1.0181102748785569,0.4613692919386977,0.918,0.002,False,True,0.3838822583965942,0.9301389674904106,0.3812611906023269,0.9123106716666328,0.0620660930721963,0.0881347722945535,-0.0774870335421035,0.4687696755517128,0.5462567090938164,1.420014825035502,1.4945176278927383,0.916,0.114,False,False,1.280855748507005,1.5017563413207091,1.2820689550917108,1.5003347168866916,0.1557673093938102,0.0055718849407408,-0.2136618793857334,0.007238713427971,0.2209005928137044,0.0357705667667021,index_only,True,RIX/902,PLCII,Padre Las Casas II,IX,5.407444812370239,0.5586910960056705,1.0,0.0118899620055744,0.0179482372896507
fixed,2917,2,3.9885772098078616,0.0785058243727598,,0.0023268248626984,0.0029568397377787,0.4828797993389682,0.3,0.002,False,True,0.5101311653116531,1.0,0.4985185034213036,0.9823996147622718,0.0586965759054893,0.0421301734336065,0.0272513659726849,0.5171202006610318,0.4898688346883468,0.7177620292781985,0.3747972393952378,0.144,0.002,False,True,0.4106345888448594,1.0,0.410472779414088,0.985114214883147,0.0360089165946496,0.0352911240199609,0.0358373494496216,0.6252027606047622,0.5893654111551405,0.9800662546232674,1.8136125277698565,0.868,0.28,False,False,1.6256980824369982,1.8197754260104744,1.6239424644665053,1.819086795660717,0.1710926407271004,0.0140665586668888,-0.1879144453328582,0.0061628982406178,0.1940773435734761,0.0822160357517976,index_only,True,RIX/905,TEII,Nielol Temuco,IX,3.98857720980786,0.4828797993389682,1.0,0.0118899620055744,-0.3316172004164968
fixed,2859,60,3.883605521548356,0.0666222758244647,,0.0012746833998318,0.0077185672309714,0.4008397414728499,0.022,0.002,True,True,0.617598177335564,0.8842303866076635,0.6097761785010727,0.8724886454883068,0.0802914068596017,0.1136196647320096,0.216758435862714,0.4833906451348135,0.2666322092720995,1.415091218051324,0.4111319091908899,0.032,0.002,True,True,0.4946927152668189,0.8393794877290751,0.4947372400782579,0.8345019172445478,0.0481131699990097,0.1119020019749308,0.0835608060759289,0.4282475785381852,0.3446867724622562,2.325808130647633,1.5503216109366262,0.186,0.018,False,True,1.694034913118562,1.590470874587636,1.698167069002224,1.590493462058273,0.1720259870026386,0.020078393463398,0.1437133021819359,0.0401492636510096,-0.1035640385309262,0.1167172112379156,both,False,RM/D12,LF,La Florida,RM,3.883135290933782,,1.0,0.0118899620055744,0.3471939940713578
fixed,2884,35,3.647388375728591,0.0717434622824333,,0.0012066736493223,0.0059544665188701,0.4972623195619711,0.15,0.002,False,True,0.5772237709724208,0.934996330369182,0.570178763313742,0.9038656150392652,0.0737763142308784,0.1026049419355206,0.0799614514104496,0.4377340108072108,0.3577725593967611,1.390757223441975,0.3948409748915175,0.048,0.002,True,True,0.4826422539111172,0.8711586598973285,0.4827127426455197,0.8676170297838283,0.0550387550752234,0.0994221138042681,0.0878012790195997,0.476317685005811,0.3885164059862113,1.8064019374781035,1.5251714676273838,0.176,0.04,False,True,1.6913504544243965,1.559508186011855,1.6912209389559774,1.5590198901020729,0.1875446501622176,0.0197247754841565,0.1661789867970127,0.0343367183844711,-0.1318422684125415,0.1051737571138147,index_only,True,RM/D14,SA,Parque O'Higgins,RM,3.6469705215521393,0.4972623195619711,1.0,0.0118899620055744,0.3298483638781485
fixed,2867,52,3.555698535260742,0.1253803113216025,,0.0015680742021339,0.0048888180233763,0.4992368140951604,0.262,0.002,False,True,0.527445604061691,1.0,0.5276085716142069,0.9690244112142874,0.0555362491898699,0.0632351837572048,0.0282087899665305,0.5007631859048396,0.4725543959383089,1.1386289978102806,0.4020006203473945,0.022,0.002,True,True,0.5053032071331871,1.0,0.5055715707416804,0.9619247113027222,0.0529833256653519,0.0655120303612386,0.1033025867857925,0.5979993796526055,0.4946967928668129,1.2364650489291291,1.833549520989327,0.804,0.26,False,False,1.691005699646305,1.8445803636712104,1.6962871476385577,1.8434000577893308,0.1561218686781118,0.0151076529894229,-0.1425438213430221,0.0110308426818834,0.1535746640249056,0.0967683330806876,index_only,False,RM/D15,PU,Pudahuel,RM,3.555237056152642,,1.0,0.0118899620055744,0.1298249051626588
fixed,2892,27,3.94238989428387,0.1537303064703976,,0.0013086793520224,0.0026630967920773,0.488196706876816,0.408,0.002,False,True,0.500268309993249,0.990744215134459,0.4870423653263667,0.9380123129287709,0.0704195223580262,0.0897464763820303,0.0120716031164329,0.5025475082576429,0.49047590514121,1.274454488994414,0.3567200683077903,0.056,0.002,False,True,0.4547492320606603,0.9685325743200506,0.454921621289748,0.9317411398529348,0.0592527500732319,0.0859220468084114,0.09802916375287,0.6118125060122603,0.5137833422593903,1.4500938218431532,1.830218839005811,0.964,0.282,False,False,1.5402279939596126,1.836521122563304,1.5426982529808209,1.8355645333274528,0.1569423865067691,0.0130022005382935,-0.2899908450461983,0.0063022835574928,0.2962931286036911,0.0828469658687946,index_only,True,RM/D18,CN,Cerro Navia,RM,3.942164611306127,0.488196706876816,1.0,0.0118899620055744,0.2425182352866188
fixed,2889,30,3.491969263002222,0.0875318691906401,,0.0011215558463285,0.0067082658409732,0.5104303030573812,0.256,0.002,False,True,0.547101326367923,0.977060711441256,0.542506492320996,0.9309520831988416,0.0651463423975464,0.0920369230174064,0.0366710233105417,0.4666304083838748,0.4299593850733331,1.4127719167372832,0.3873271889400921,0.038,0.002,True,True,0.4678880162235551,0.9431628790828804,0.4664322760613867,0.9185414787136962,0.0431937028079924,0.0898819527511134,0.0805608272834629,0.5558356901427881,0.4752748628593252,2.080904088048684,1.642932113503376,0.396,0.1,False,False,1.6916101861190274,1.66817389904779,1.6903955223899574,1.6671722026533418,0.1626682546362033,0.0196609326501357,0.0486780726156512,0.0252417855444138,-0.0234362870712374,0.1208652093434333,index_only,True,RM/D30,QU,Quilicura,RM,3.4919692630022205,0.5104303030573812,1.0,0.0118899620055744,0.3455536729359076
fixed,2904,15,3.55253997936404,0.1094676470136081,,0.0016680243534073,0.0036682712991075,0.5287124722949829,0.522,0.002,False,True,0.5264673220088019,0.9994086771158044,0.5207938648396178,0.947633726107749,0.0627951280412696,0.0806397625385643,-0.0022451502861809,0.4706962048208215,0.4729413551070025,1.284172276638496,0.3766191949547736,0.012,0.002,True,True,0.4711225274673098,0.9468945125115994,0.4739074111208608,0.923138116682507,0.0507695875628196,0.0855459260814735,0.0945033325125362,0.5702753175568258,0.4757719850442895,1.6849836720777336,1.518195559415047,0.49,0.042,False,True,1.5227015212045611,1.5420753624699353,1.5221806455985254,1.5419390695280266,0.1739937390348935,0.0144444702539447,0.0045059617895142,0.0238798030548883,0.0193738412653741,0.0830171840323974,index_only,True,RVI/609,RGAI,Rancagua I,VI,3.55253997936404,0.5287124722949829,1.0,0.0118899620055744,0.2501143681043684
fixed,2902,17,3.3975485931008214,0.0990479457952238,,0.0014915716612673,0.0030223458314933,0.5013178417233662,0.306,0.002,False,True,0.5258820299272411,1.0,0.525905130832493,0.9462985987559268,0.0603856192258655,0.0813666937872397,0.0245641882038748,0.4986821582766337,0.4741179700727589,1.3474515096532431,0.3951836184568417,0.022,0.002,True,True,0.4806268711313907,0.9932662091964344,0.4814775985940345,0.942493188864481,0.0459702269490385,0.0801207620911175,0.085443252674549,0.5980825907395926,0.5126393380650436,1.7428837621344733,1.7543605191978875,0.774,0.176,False,False,1.6273562279172773,1.766096602310432,1.6294649182707073,1.7653855887143832,0.158875862977974,0.0132477918907245,-0.1270042912806104,0.0117360831125443,0.1387403743931548,0.0833845471703972,index_only,False,RVI/611,RNG,Rengo,VI,3.3975485931008214,,1.0,0.0118899620055744,0.2982150377384917
fixed,2911,8,3.4822297303581218,0.1331523512586772,,0.0013468420242088,0.0019502883964496,0.4783612533634233,0.596,0.002,False,True,0.4647228065295621,0.9731316504716394,0.4511787619737707,0.9379510880836028,0.0727439494742981,0.0812058256661103,-0.0136384468338612,0.4947703971082161,0.5084088439420773,1.1163241239025778,0.3698438484235652,0.136,0.002,False,True,0.4199717538237097,0.9204124801692226,0.4195061405622395,0.9089422307550008,0.0504044721179627,0.0858653029417566,0.0501279054001444,0.5505686317456573,0.5004407263455128,1.703525487595672,1.5831881635082237,0.754,0.11,False,False,1.4735031086242214,1.5976423399900668,1.4611407034508253,1.5966174636006374,0.1802104437825007,0.0118652597798105,-0.1096850548840022,0.0144541764818431,0.1241392313658453,0.0658411329042111,index_only,True,RVI/615,RGAII,Rancagua II,VI,3.4822297303581218,0.4783612533634233,1.0,0.0118899620055744,0.1100412553959047
fixed,2918,1,4.124046105090353,0.1282518785870706,,0.0019335394744101,0.0052197800198121,0.5961229350005645,0.83,0.002,False,True,0.5450629902976275,0.9932757728882344,0.5405205587696345,0.945129417452793,0.0601228463413457,0.0810267010302574,-0.0510599447029369,0.3971528378876701,0.448212782590607,1.3476857128524702,0.4088805902922798,0.038,0.002,True,True,0.4948509950226285,0.9617661004201888,0.4960638082458815,0.931792244845309,0.0515142966869568,0.0797310555645329,0.0859704047303486,0.5528855101279089,0.4669151053975602,1.5477461732427942,1.7446060335385594,0.886,0.116,False,False,1.5899554726065777,1.764701684753724,1.5940207024719557,1.7638446449471887,0.13442170484741,0.0191892406011057,-0.1546505609319817,0.0200956512151646,0.1747462121471463,0.1427540338287515,index_only,True,RVII/709,CRCI,Curicó,VII,4.124046105090353,0.5961229350005645,1.0,0.0118899620055744,0.2983888346033495
fixed,2918,1,3.8650088626101353,0.045786517940602,,0.0025930818852177,0.0097270255976852,0.6042078164184735,0.14,0.002,False,True,0.6780999994432723,1.0,0.6784904354405922,0.9851562330038718,0.0782936323125162,0.0423846615850218,0.0738921830247987,0.3957921835815264,0.3219000005567277,0.5413551566472107,0.4839403772406254,0.144,0.002,False,True,0.5461167200196996,1.0,0.5483499201661411,0.9808177001266656,0.0609373118223991,0.0455270253659769,0.0621763427790741,0.5160596227593746,0.4538832799803004,0.747112466967103,1.965912987283076,0.84,0.392,False,False,1.8128593829713724,1.9697793327116624,1.8068268749937104,1.9685818885973327,0.162367910997306,0.0212479318735605,-0.1530536043117034,0.0038663454285865,0.15691994974029,0.1308628764332192,index_only,True,RVII/711,TALIII,Universidad de Talca,VII,3.8650088626101353,0.6042078164184735,1.0,0.0118899620055744,-0.6136797337377431
fixed,2909,10,4.000882886816627,0.0791901168868095,,0.0015846224784385,0.0050317911168223,0.6032989021686226,0.598,0.004,False,True,0.5899841554326086,1.0,0.5876015608863098,0.9704082562530558,0.0628383935664322,0.0619901876149009,-0.0133147467360139,0.3967010978313774,0.4100158445673914,0.9865017881045042,0.423273424711893,0.092,0.002,False,True,0.4738838571267917,1.0,0.4746499156800778,0.9631946306058348,0.0413216345272983,0.0621815309195222,0.0506104324148987,0.576726575288107,0.5261161428732082,1.5048177941373968,1.7163218825365096,0.37,0.1,False,False,1.7659618774084471,1.7348943886026666,1.7646837689325128,1.7354347576240357,0.1605157713547198,0.0157924277683835,0.0496399948719377,0.018572506066157,-0.0310674888057806,0.098385520843831,index_only,True,RVIII/802,THNI,Consultorio - San Vicente,VIII,4.000882886816626,0.6032989021686226,1.0,0.0184954964531158,-0.013590140946853
fixed,2918,1,4.284718554034862,0.1551686337658642,,0.0022402063874023,0.002358144355147,0.6194007458528012,0.944,0.004,False,True,0.5413192776191956,0.9813310168717284,0.536944906573208,0.9325843105917864,0.0577808053928791,0.0909205503985976,-0.0780814682336056,0.3619302710189271,0.4400117392525328,1.573542455498571,0.5009441623372176,0.644,0.004,False,True,0.4812724278738614,0.9312313803376364,0.4800910851384914,0.9130189729838156,0.0475873977737639,0.0893593267739538,-0.0196717344633562,0.4302872180004189,0.4499589524637751,1.8777939318887904,1.480802043892684,0.332,0.058,False,False,1.532180551515609,1.4983124151373517,1.5346435456836591,1.49870598673024,0.124068616520209,0.0114492735666697,0.0513785076229251,0.0175103712446678,-0.0338681363782573,0.0922817863839458,index_only,True,RVIII/804,HPNIII,JUNJI,VIII,4.284718554034862,0.6194007458528012,1.0,0.0184954964531158,0.4533294187271693
fixed,2913,6,4.055869457445086,0.118332897199226,,0.002553988110405,0.0019588911282178,0.5118489318882591,0.36,0.002,False,True,0.5286921836619568,1.0,0.5222276978610916,0.9696357880747078,0.0664739419322149,0.0587694372516983,0.0168432517736977,0.4881510681117409,0.4713078163380432,0.8840973702390943,0.4486910402006549,0.498,0.002,False,True,0.4497167759462711,0.9795023041474654,0.4446803969629312,0.9487606548652464,0.0487666761163303,0.0647478181586484,0.0010257357456161,0.5308112639468106,0.5297855282011943,1.3277061984744378,1.6649760525590362,0.728,0.138,False,False,1.5640691971183875,1.6765044942376843,1.5759702248392828,1.67616089750936,0.1606012633073241,0.0108547760606121,-0.1009068554406487,0.011528441678648,0.1124352971192967,0.0675883603719887,index_only,True,RVIII/806,THNV,Inpesca,VIII,4.055869457445088,0.5118489318882591,1.0,0.0118899620055744,-0.123188075080973
fixed,2915,4,4.429356194740297,0.0526617252954331,,0.003075425795131,0.0031547866644023,0.5160346655940322,0.28,0.004,False,True,0.5568458244309406,0.897591229308631,0.5533023668577789,0.880202335286222,0.0855133307237368,0.1078490246612384,0.0408111588369083,0.3815565637145988,0.3407454048776904,1.2611954621398032,0.3933578331291684,0.144,0.002,False,True,0.4532183291255047,0.8384284038124629,0.455868298678261,0.8294546117624809,0.0640714401328271,0.1076995085708739,0.0598604959963363,0.4450705706832945,0.3852100746869581,1.6809284815137502,1.817652194651304,0.98,0.116,False,False,1.4168325464401963,1.83280089954282,1.4193879650193189,1.8314898960754693,0.206626083142402,0.0145359976083539,-0.400819648211107,0.0151487048915168,0.4159683531026239,0.0703492869210321,index_only,True,RVIII/810,CHLI,INIA. Chillán,VIII,4.429356194740295,0.5160346655940322,1.0,0.0184954964531158,0.2320600506326629
fixed,2917,2,4.466895008970984,0.0886975846100168,,0.0022627300184684,0.0010685385881534,0.4553941867607141,0.044,0.002,True,True,0.5847184145835652,0.9311664610132924,0.5792608185565867,0.9102275794484578,0.0658567987541245,0.0911459874419276,0.1293242278228511,0.4757722742525783,0.3464480464297271,1.3840027023211143,0.3203756154123975,0.002,0.002,True,True,0.4936330292485658,0.8597228532485234,0.4931268250458979,0.86105076174742,0.0454745753448725,0.1003375335137302,0.1732574138361682,0.5393472378361258,0.3660898239999576,2.206453446849868,1.579535660191217,0.292,0.122,False,False,1.6624206417485847,1.590462646979883,1.6690713835231317,1.589689310111603,0.1534129070410149,0.0103462348100974,0.0828849815573677,0.0109269867886661,-0.0719579947687016,0.0674404455899615,both,True,RVIII/832,CNH,Balneario Curanilahue,VIII,4.466895008970985,0.4553941867607141,1.0,0.0118899620055744,0.3249798097377294
fixed,2897,22,4.296592620779174,0.0760842044144848,,0.0014054306166902,0.0026862084916265,0.5350990369827524,0.636,0.004,False,True,0.5085670787352151,0.8237122913992297,0.5001985733567252,0.8213066385808887,0.0835092497596615,0.110755326100945,-0.0265319582475372,0.2886132544164773,0.3151452126640146,1.326264173366376,0.462030748915299,0.598,0.004,False,True,0.444446258325715,0.7618736090391058,0.445178868700765,0.764130154591157,0.0622997270967032,0.1049977040609747,-0.0175844905895839,0.2998428601238068,0.3174273507133908,1.6853637881590215,1.7242436003790171,0.972,0.19,False,False,1.339149326713823,1.7368270170790314,1.3437845470596026,1.7353611758240857,0.1896192163850904,0.0148571791719355,-0.3850942736651941,0.0125834167000142,0.3976776903652084,0.078352708418342,index_only,False,RVIII/837,THNVI,Nueva Libertad,VIII,4.296592620779175,,1.0,0.0184954964531158,0.2823660976873509
